system:index,0_cumulative_cost,10_cumulative_cost,11_cumulative_cost,12_cumulative_cost,13_cumulative_cost,14_cumulative_cost,15_cumulative_cost,16_cumulative_cost,17_cumulative_cost,18_cumulative_cost,19_cumulative_cost,1_cumulative_cost,20_cumulative_cost,21_cumulative_cost,22_cumulative_cost,23_cumulative_cost,24_cumulative_cost,25_cumulative_cost,26_cumulative_cost,27_cumulative_cost,28_cumulative_cost,29_cumulative_cost,2_cumulative_cost,30_cumulative_cost,31_cumulative_cost,32_cumulative_cost,33_cumulative_cost,34_cumulative_cost,35_cumulative_cost,36_cumulative_cost,37_cumulative_cost,38_cumulative_cost,39_cumulative_cost,3_cumulative_cost,40_cumulative_cost,41_cumulative_cost,42_cumulative_cost,43_cumulative_cost,44_cumulative_cost,45_cumulative_cost,46_cumulative_cost,47_cumulative_cost,48_cumulative_cost,49_cumulative_cost,4_cumulative_cost,50_cumulative_cost,51_cumulative_cost,52_cumulative_cost,53_cumulative_cost,54_cumulative_cost,55_cumulative_cost,56_cumulative_cost,57_cumulative_cost,58_cumulative_cost,59_cumulative_cost,5_cumulative_cost,60_cumulative_cost,61_cumulative_cost,62_cumulative_cost,63_cumulative_cost,64_cumulative_cost,65_cumulative_cost,66_cumulative_cost,67_cumulative_cost,68_cumulative_cost,69_cumulative_cost,6_cumulative_cost,70_cumulative_cost,71_cumulative_cost,72_cumulative_cost,73_cumulative_cost,74_cumulative_cost,75_cumulative_cost,76_cumulative_cost,77_cumulative_cost,78_cumulative_cost,79_cumulative_cost,7_cumulative_cost,80_cumulative_cost,81_cumulative_cost,82_cumulative_cost,83_cumulative_cost,8_cumulative_cost,9_cumulative_cost,.geo
417,,,15.000000000017767,0.0,278.0928531858823,,204.5050673274254,0.0,217.19830795532945,,20.89926280970727,0.0,0.0,0.0,,62.697800337790774,0.0,150.01361045023543,163.60164362871555,150.01361045023543,0.0,15.000000000017767,254.9999999999922,162.70690175795832,120.90834041275389,0.0,,,15.000000000017767,0.0,,301.6898329709157,140.89921517282679,0.0,0.0,,,175.39989990711135,0.0,,,134.99999999998286,0.0,291.82129703226263,,,15.000000000017767,0.0,20.89926280970727,188.09317474202575,20.89926280970727,0.0,,,191.8118712927852,,0.0,62.69777652023588,289.89133116930856,162.70690175795832,0.0,75.00000000004458,206.29456575700914,120.90834041275389,15.000000000017767,150.01361045023543,188.09317474202575,,120.90834041275389,0.0,79.10980288467039,,191.8118712927852,0.0,0.0,,0.0,188.09317474202575,0.0,0.0,14.552635018740778,258.99669218364477,0.0,45.000000000053305,"{""type"":""Point"",""coordinates"":[105.25510522330009,14.028498381824805]}"
418,0.0,,0.0,0.0,170.90433988426742,,20.90428080227215,0.0,50.02396183502843,,14.55984051637814,188.13871628708594,0.0,14.999999999929253,176.32977654032956,50.02396183502843,0.0,,0.0,14.55984051637814,0.0,20.90428080227215,164.5212385697325,14.55984051637814,50.02396183502843,0.0,,,14.55984051637814,0.0,,104.52135674302953,0.0,0.0,0.0,,,14.55984051637814,0.0,,,14.55984051637814,0.0,,,,0.0,0.0,0.0,50.02396183502843,0.0,0.0,,,20.90428080227215,43.67952154913442,0.0,20.90428080227215,14.999999999929253,14.55984051637814,0.0,43.67952154913442,,14.55984051637814,0.0,,80.90425716774668,,20.90428080227215,0.0,14.999999999929253,,0.0,108.26332390054098,14.55984051637814,,20.90428080227215,,150.0718973219759,62.71283058977208,0.0,194.99999999992116,0.0,14.999999999929253,"{""type"":""Point"",""coordinates"":[105.46860885467349,13.914318689312756]}"
419,14.54138122815774,,0.0,72.7069061407887,75.00000000008885,,0.0,0.0,162.62247870028722,195.00000000005394,14.54138122815774,79.05695301180961,0.0,43.62414368447322,0.0,20.89142809917865,43.62414368447322,0.0,,14.54138122815774,50.891440149638896,43.62414368447322,162.62247870028722,,0.0,14.54138122815774,,195.00000000005394,0.0,0.0,,195.00000000005394,0.0,0.0,49.97419055549413,62.67429634796066,,0.0,49.97419055549413,,,14.54138122815774,92.67430839820437,,,,43.62414368447322,0.0,62.674272246894716,49.97419055549413,104.99999999999159,79.05695301180961,,,101.78966859710418,0.0,15.000000000017767,45.000000000053305,49.97419055549413,43.62414368447322,194.45691152760165,208.08791139830095,20.89142809917865,20.89142809917865,175.32254681358404,,0.0,0.0,15.000000000017767,304.35315587246185,15.000000000017767,,140.89137989527967,146.2398882373015,130.87243105341966,,134.99999999998286,104.45709229308002,134.99999999998286,262.5711549722205,79.05695301180961,72.7069061407887,0.0,14.54138122815774,"{""type"":""Point"",""coordinates"":[104.54507624933204,14.204650230695087]}"
420,,,14.541156133458818,50.89128347687348,44.999999999964786,14.99999999997351,0.0,0.0,80.891295529932,,0.0,0.0,0.0,0.0,740.5825507385256,134.9999999999829,0.0,,544.3728922281726,134.9999999999829,0.0,14.541156133458818,,14.541156133458818,79.05589595749048,0.0,,,0.0,0.0,,92.67383837729537,62.67380221750958,0.0,80.891295529932,,,14.541156133458818,0.0,,,0.0,,,,,0.0,0.0,105.00000000003587,49.97358369057284,75.00000000000033,75.00000000000033,,,92.67383837729537,49.97358369057284,49.97358369057284,14.99999999997351,91.7561385911545,72.70578066729409,105.00000000003587,49.97358369057284,,20.891271423655198,14.99999999997351,75.00000000000033,218.02164771429702,,20.891271423655198,14.541156133458818,,,20.891271423655198,0.0,44.999999999964786,,0.0,49.97358369057284,79.05589595749048,260.8911749897296,,14.541156133458818,14.541156133458818,75.00000000000033,"{""type"":""Point"",""coordinates"":[104.75700555361959,14.208086238652593]}"
421,,,62.71692673119364,0.0,20.905638313118786,,50.90565010499161,0.0,62.71692673119364,92.71686777095604,50.90565010499161,62.71692673119364,0.0,14.561789494372148,104.52814439715807,14.561789494372148,15.000000000017767,0.0,246.3974432434534,62.71692673119364,0.0,20.905638313118786,,0.0,0.0,14.561789494372148,,,0.0,15.000000000017767,,15.000000000017767,15.000000000017767,20.905638313118786,15.000000000017767,,,15.000000000017767,0.0,,,14.561789494372148,,20.905638313118786,,,50.029217301863085,0.0,,188.15093348429582,14.561789494372148,0.0,,,72.80894747186073,50.90565010499161,14.561789494372148,50.90565010499161,134.99999999998286,108.27637527935168,14.561789494372148,0.0,14.561789494372148,91.84050571993794,20.905638313118786,45.000000000053305,20.905638313118786,,14.561789494372148,0.0,0.0,160.17968443809363,62.71692673119364,0.0,14.561789494372148,,0.0,0.0,0.0,14.561789494372148,0.0,20.905638313118786,0.0,,"{""type"":""Point"",""coordinates"":[104.95988329238124,13.88342490794891]}"
422,185.55387941587372,,72.80827025585779,20.905543970564516,703.4294219568499,,221.0206341746624,50.905555764119285,1087.2065618286279,416.3392559199713,14.561654051171558,62.716643705301294,314.52725986583823,342.7070455265428,799.736332548763,14.99999999997351,385.3932921582969,101.93157835820091,754.1808243514561,146.33891393520764,217.27339253178752,101.93157835820091,,50.9055321767182,0.0,50.9055321767182,,,14.99999999997351,50.02885207290763,,450.2582608246147,150.0864428338309,194.52749576475222,200.90547320458066,726.2631336706635,,313.5837374241997,14.561654051171558,,,166.5220844822801,20.905543970564516,242.71640781857232,,,237.45626554976155,221.0206341746624,0.0,50.02885207290763,160.17819456288714,104.52767267746366,,,50.9055321767182,44.999999999920526,14.99999999997351,894.4441904299134,140.90549679408403,20.905543970564516,91.83995180764441,20.905543970564516,0.0,14.561654051171558,92.71658473628165,14.99999999997351,212.71644320345766,,20.905543970564516,0.0,14.561654051171558,14.561654051171558,296.3382888410607,14.561654051171558,236.33845396875296,0.0,72.80827025585779,290.905437818598,62.716643705301294,14.561654051171558,,75.00000000000033,72.80827025585779,275.5192249625405,"{""type"":""Point"",""coordinates"":[105.07854467077024,13.885685205161606]}"
423,,,0.0,14.555077366817534,20.900963546048523,0.0,0.0,20.900963546048523,20.900963546048523,,0.0,133.61501997422994,0.0,14.99999999997351,14.99999999997351,0.0,14.555077366817534,62.70287876032587,0.0,14.555077366817534,0.0,14.555077366817534,0.0,14.99999999997351,0.0,44.999999999964786,,,0.0,0.0,,0.0,0.0,0.0,104.50477021871498,50.90097542362993,,14.555077366817534,44.999999999964786,,,0.0,0.0,0.0,,,0.0,44.999999999964786,0.0,133.61501997422994,0.0,14.555077366817534,,,0.0,92.70284312656496,0.0,50.011118279683586,14.555077366817534,20.900963546048523,110.90092791189278,20.900963546048523,14.555077366817534,0.0,0.0,20.900963546048523,0.0,,134.50487711783063,0.0,0.0,92.70284312656496,20.900963546048523,133.61485672572303,92.70291439317606,,92.70284312656496,0.0,0.0,92.70291439317606,14.555077366817534,150.03336671668515,0.0,14.555077366817534,"{""type"":""Point"",""coordinates"":[105.27344801599824,13.989906768057471]}"
424,0.0,0.0,14.99999999997351,43.69170934895287,120.97695605433266,,80.90713413716959,91.8490925141835,14.99999999997351,104.53560009913463,92.7212847646958,43.69170934895287,0.0,43.69170934895287,62.72132005954788,,104.53560009913463,43.69170934895287,176.34989190196274,14.99999999997351,0.0,14.99999999997351,43.69170934895287,14.99999999997351,43.69170934895287,0.0,,,,20.90711060813262,,301.79287318520943,14.563903116317624,0.0,108.29052930603837,305.8419654426701,,14.99999999997351,0.0,72.81951558158812,164.5356236274472,0.0,43.69170934895287,62.72132005954788,,296.34993895580163,14.563903116317624,0.0,62.72132005954788,,0.0,14.99999999997351,,,176.34989190196274,20.90711060813262,72.81951558158812,14.99999999997351,72.81951558158812,0.0,313.6060826232848,92.72135535348781,108.29052930603837,14.563903116317624,14.563903116317624,43.69170934895287,62.72134358906216,,0.0,72.81951558158812,50.90709884322966,0.0,0.0,0.0,14.99999999997351,43.69170934895287,0.0,0.0,0.0,182.72139064559872,259.1055598973399,14.99999999997351,0.0,14.563903116317624,"{""type"":""Point"",""coordinates"":[104.50660108262291,13.849808341329332]}"
425,104.99999999994733,,0.0,0.0,92.72230805063067,,104.53709385264814,15.000000000017767,20.907428177781917,,0.0,,0.0,50.03614617281741,15.000000000017767,14.564358997517749,43.693076992553245,0.0,218.4653849627662,92.72223749711983,92.72223749711983,0.0,,105.00000000012437,14.564358997517749,14.564358997517749,,,0.0,14.564358997517749,,50.03614617281741,45.000000000009045,0.0,104.99999999994733,150.1083254776404,,175.48082106743666,15.000000000017767,,,20.907428177781917,0.0,45.000000000053305,,,0.0,110.90739290020318,0.0,301.79599009974726,122.72231980896811,50.90743993657925,,,50.03614617281741,91.85101428714304,15.000000000017767,15.000000000017767,91.85101428714304,62.722272774334755,164.53721144028526,15.000000000017767,0.0,0.0,0.0,14.564358997517749,164.53721144028526,,50.90741641880645,0.0,15.000000000017767,110.90739290020318,79.16486416785291,272.7220258199546,15.000000000017767,43.693076992553245,50.03614617281741,91.85095700876997,152.7221669407013,375.0000000000901,,62.722272774334755,0.0,0.0,"{""type"":""Point"",""coordinates"":[105.22194465561839,13.842483630834701]}"
426,20.906533873280292,,0.0,0.0,160.1938269406286,,326.34513652494627,0.0,0.0,15.000000000017767,14.563075176420783,50.03268422612186,0.0,0.0,271.78536425198536,62.71961339515824,80.9065574237687,0.0,152.71948386181413,200.90646321681527,0.0,20.906533873280292,0.0,,,43.68922552926235,,,50.03268422612186,0.0,,104.53262226394975,14.563075176420783,14.563075176420783,45.000000000009045,,,79.15883457896342,0.0,,45.000000000053305,146.34563113193522,,62.71958984427436,,,20.906533873280292,0.0,14.563075176420783,50.03268422612186,50.03268422612186,0.0,,,43.68922552926235,45.000000000009045,45.000000000009045,110.90649854595341,50.90654564863319,79.15883457896342,14.563075176420783,45.000000000009045,20.906533873280292,15.000000000017767,14.563075176420783,62.71958984427436,253.9157366960128,20.906533873280292,50.90652209774931,15.000000000017767,14.563075176420783,,15.000000000017767,15.000000000017767,15.000000000017767,,,79.15883457896342,15.000000000017767,15.000000000017767,,45.000000000053305,0.0,337.5412841283302,"{""type"":""Point"",""coordinates"":[104.9887461757287,13.86285084770151]}"
427,,,0.0,50.90282567569666,20.902837519238325,,0.0,0.0,20.902837519238325,,0.0,0.0,0.0,104.99999999994733,0.0,0.0,236.31950731669255,176.3196731348093,0.0,0.0,0.0,0.0,,0.0,0.0,104.51423496928744,,,0.0,0.0,,0.0,0.0,0.0,20.902837519238325,,,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,15.000000000017767,0.0,0.0,,,14.557768247748154,104.51423496928744,0.0,43.67330474324446,14.557768247748154,0.0,43.67330474324446,346.3923823480228,14.557768247748154,0.0,50.90284936260211,206.31959022652694,0.0,,0.0,0.0,43.67330474324446,0.0,20.902837519238325,14.557768247748154,91.82400319840707,0.0,14.557768247748154,0.0,0.0,120.93950568267637,120.93950568267637,43.67330474324446,0.0,152.70839411958406,"{""type"":""Point"",""coordinates"":[104.77021494954839,13.947389700298162]}"
428,49.98257834620151,,20.893593686447947,0.0,20.893593686447947,,0.0,0.0,15.000000000017767,,49.98257834620151,0.0,0.0,0.0,,14.544492329876782,0.0,14.544492329876782,,45.000000000053305,0.0,20.893593686447947,72.72246164938392,50.8936056979222,14.544492329876782,15.000000000017767,,,14.544492329876782,14.544492329876782,,266.255311948846,14.544492329876782,45.000000000053305,14.544492329876782,0.0,,146.25504769912234,0.0,0.0,,62.680793070782556,0.0,15.000000000017767,,,20.893593686447947,0.0,,399.0503942632444,14.544492329876782,0.0,,,79.07156300595507,0.0,0.0,15.000000000017767,0.0,14.544492329876782,104.99999999999159,122.68081709296081,43.633476989630346,104.46801647774618,45.000000000053305,146.25504769912234,0.0,,50.89358167482812,14.544492329876782,50.89358167482812,,20.893593686447947,75.00000000004458,146.25526390690547,,20.893593686447947,14.544492329876782,79.07156300595507,349.87721558952745,,120.85876239028968,0.0,0.0,"{""type"":""Point"",""coordinates"":[104.61724189155653,14.156069476565525]}"
429,,,0.0,218.0842718714288,79.10321172589636,,0.0,0.0,80.89826170704941,,0.0,0.0,0.0,320.9020534253065,0.0,0.0,0.0,108.20567480857127,0.0,0.0,0.0,74.9999999998233,,0.0,0.0,50.89827363390643,,,0.0,0.0,,0.0,0.0,0.0,20.89828556054652,91.79727357976205,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,62.69486860803474,14.551231541337458,,0.0,135.00000000002711,,,14.551231541337458,50.000748643221435,0.0,0.0,0.0,0.0,80.89830941307753,248.08478471600318,,0.0,0.0,,0.0,,0.0,44.999999999964786,,0.0,0.0,62.69486860803474,14.551231541337458,,0.0,14.551231541337458,20.89828556054652,72.75615770668729,15.000000000017767,0.0,0.0,,"{""type"":""Point"",""coordinates"":[105.43437544337678,14.050526695402656]}"
430,,,62.70369815729707,20.901236676718558,575.5175842829433,,434.50548281553614,0.0,14.555469577344446,80.90121293071006,175.41970274456577,242.70379313415526,0.0,0.0,1252.5203504926792,134.9999999999829,50.90124854933885,20.901236676718558,1241.3416939837198,175.41970274456577,20.901236676718558,304.55507666866987,50.90124854933885,160.11016535078892,137.34499329547413,79.12311498609634,,,104.50613589197306,80.90121293071006,,194.5062664900826,400.85194935480985,74.99999999991181,14.99999999997351,224.67781075954076,,512.7031638070554,14.555469577344446,,,400.85194935480985,14.99999999997351,101.88828704141112,,,391.71503192590194,14.555469577344446,,304.55415115428576,338.1113794066098,14.99999999997351,,,162.7278778073473,20.901236676718558,80.90126042179881,110.90120105745282,170.90129603784436,379.91265355791074,14.99999999997351,0.0,43.66640873203334,0.0,14.555469577344446,206.3087873336796,528.478748377851,,20.901236676718558,14.99999999997351,50.01217583140745,,137.34499329547413,14.555469577344446,20.901236676718558,,741.216192525924,14.99999999997351,20.901236676718558,14.555469577344446,,137.34499329547413,20.901236676718558,622.5523752739252,"{""type"":""Point"",""coordinates"":[105.21732518562158,13.983602291820782]}"
431,,50.03209155241649,0.0,14.562855389053992,14.562855389053992,0.0,14.562855389053992,0.0,0.0,,0.0,0.0,0.0,120.97057565728491,,72.81427694526995,20.90638077430851,14.999999999929253,50.03209155241649,14.999999999929253,0.0,14.562855389053992,,,14.562855389053992,0.0,62.719154101068945,,0.0,0.0,,50.03209155241649,0.0,0.0,14.562855389053992,,,62.719154101068945,0.0,,,62.719154101068945,,0.0,,,50.03209155241649,0.0,14.562855389053992,20.90638077430851,79.15780233052448,133.65749989963285,,,20.90638077430851,14.999999999929253,44.99999999978776,14.999999999929253,133.65766176207032,50.03209155241649,62.719154101068945,20.90638077430851,,43.68856616716197,50.90636899586971,0.0,20.90638077430851,,14.562855389053992,14.999999999929253,,,166.53493466484844,14.562855389053992,0.0,,104.53185675807246,62.719154101068945,20.90638077430851,160.1914092795939,50.03209155241649,62.719154101068945,14.999999999929253,0.0,"{""type"":""Point"",""coordinates"":[104.91656895230045,13.866471201318879]}"
432,20.90080911707979,,350.07374924406906,0.0,380.90066653474577,,422.70198772081466,0.0,747.9491644199229,15.000000000017767,50.01052033159186,388.1497910644463,0.0,0.0,,505.3145747004646,165.0000000000184,182.70227289770045,550.1160206522787,391.8754506394373,105.00000000008012,80.90078535558709,91.81209256371439,0.0,20.90080911707979,15.000000000017767,,,0.0,80.90083287781462,,206.30539055750347,248.10749589688285,0.0,15.000000000017767,284.9999999999835,,852.5152491725286,14.554855607256039,,,420.98516185394936,0.0,757.6097062472384,,384.4242265234595,650.9010585609384,79.12023154610394,15.000000000017767,,0.0,20.90080911707979,,,337.3817828230719,,43.66456682176812,308.2720716085598,547.113282052415,528.45724896094,0.0,20.90080911707979,14.554855607256039,43.66456682176812,62.70241547056601,0.0,255.000000000125,,122.70246299190782,15.000000000017767,75.00000000008885,114.57594745151933,101.88398925079227,50.900820997571614,80.90078535558709,14.554855607256039,760.6414634390584,50.01052033159186,43.66456682176812,217.21718335236488,,50.01052033159186,91.81209256371439,342.6224300931553,"{""type"":""Point"",""coordinates"":[105.24973455502554,13.993361539128362]}"
433,165.00000000001842,0.0,0.0,108.27626190909089,50.90563831288689,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,50.029171650228115,14.561772564715692,0.0,0.0,0.0,45.000000000053305,0.0,,0.0,15.000000000017767,0.0,,0.0,20.90562652079673,,0.0,,0.0,62.71686777011823,,,0.0,20.90562652079673,,14.561772564715692,0.0,,0.0,,,0.0,15.000000000017767,0.0,20.90562652079673,0.0,137.39980703852228,,,14.561772564715692,0.0,50.029171650228115,14.561772564715692,0.0,0.0,62.71686777011823,15.000000000017767,0.0,0.0,92.71690314631763,91.8404364838762,0.0,0.0,0.0,15.000000000017767,,0.0,15.000000000017767,20.90562652079673,137.39980703852228,,0.0,0.0,91.8404364838762,14.561772564715692,20.90562652079673,14.561772564715692,43.685317694147074,134.5280264723895,"{""type"":""Point"",""coordinates"":[104.73760256059391,13.883590106926412]}"
434,,,0.0,0.0,79.09741602532227,49.99742115540951,45.000000000009045,0.0,14.549997434956381,0.0,0.0,,0.0,49.99742115540951,45.000000000009045,45.000000000009045,15.000000000017767,43.649992304869144,91.79222747987896,0.0,49.99742115540951,45.000000000053305,45.000000000009045,,0.0,0.0,,,14.549997434956381,0.0,,62.692266914198186,0.0,0.0,0.0,20.897426285496746,,49.99742115540951,0.0,,,45.000000000009045,0.0,62.692290798533655,,,14.549997434956381,14.549997434956381,15.000000000017767,,0.0,45.000000000009045,,,79.09741602532227,0.0,0.0,15.000000000017767,45.000000000009045,43.649992304869144,137.2974057651478,137.2974057651478,15.000000000017767,45.000000000009045,0.0,0.0,15.000000000017767,,0.0,0.0,0.0,,79.09741602532227,72.74998717478191,0.0,,45.000000000009045,20.897426285496746,0.0,43.649992304869144,45.000000000053305,45.000000000009045,0.0,15.000000000017767,"{""type"":""Point"",""coordinates"":[105.3878897010758,14.069818080229947]}"
435,0.0,,0.0,0.0,122.68889632389289,50.89631472469087,0.0,0.0,20.89632668689655,,0.0,0.0,0.0,0.0,,43.645254278612555,0.0,14.54841809287085,130.93576283583764,133.57851746810525,14.54841809287085,45.000000000053305,20.89632668689655,15.000000000017767,0.0,0.0,,,0.0,0.0,,195.47734380134673,14.54841809287085,0.0,14.54841809287085,14.54841809287085,,175.37123065112135,14.54841809287085,0.0,,110.89636257239417,0.0,0.0,,,62.68896809844844,15.000000000017767,45.000000000053305,,15.000000000017767,0.0,,,134.48152577316804,15.000000000017767,0.0,14.54841809287085,43.645254278612555,49.99316287263825,0.0,15.000000000017767,134.99999999998286,50.89631472469087,0.0,62.68896809844844,110.89629079950882,,72.74209046435425,20.89632668689655,15.000000000017767,15.000000000017767,133.57851746810525,14.54841809287085,14.54841809287085,62.688992022714054,218.22627139306272,20.89632668689655,20.89632668689655,130.93576283583764,,104.48158558526933,0.0,14.54841809287085,"{""type"":""Point"",""coordinates"":[104.53006442104663,14.094807769470016]}"
436,0.0,170.91351339280558,43.71902859257447,14.99999999997351,164.5673456858575,,494.567473778261,20.913455161347393,80.91343186726684,,110.91342021992827,,14.99999999997351,,342.84704174839845,104.56722921886028,14.573009530858156,43.71902859257447,246.5126807849549,195.78956953164527,0.0,0.0,,,62.74037713076292,0.0,200.91352503844115,,50.91344351438762,14.99999999997351,,422.7405168744396,20.913455161347393,110.91349010081757,14.99999999997351,44.999999999920526,,14.99999999997351,0.0,,,104.99999999994735,0.0,,,,134.9999999999829,0.0,195.0000000000097,195.78956953164527,140.91350174692047,44.999999999920526,,,189.44912390115604,14.99999999997351,0.0,189.44912390115604,,242.7404470065499,0.0,0.0,0.0,14.573009530858156,0.0,342.84704174839845,230.91353668380216,,50.91346680801515,0.0,254.99999999994796,,160.30310483943973,0.0,14.573009530858156,,80.91343186726684,230.04771559491962,0.0,218.59514296287236,,20.913455161347393,20.913455161347393,0.0,"{""type"":""Point"",""coordinates"":[104.93356446586971,13.703566286087684]}"
437,50.91555966915911,,,14.576046165479903,200.91564091561327,,134.57775191530882,79.21975593833314,79.21975593833314,,0.0,146.40910339742175,,0.0,301.90185781618356,14.576046165479903,110.91560609705078,133.72999514109767,122.7467486498423,122.74663257709722,110.91560609705078,133.72999514109767,,,,133.72999514109767,134.5779144167779,,50.06766360737333,20.915571276413523,,15.000000000017767,0.0,140.9156177034161,72.88023082739952,50.9155828835211,,45.000000000053305,45.000000000053305,,14.576046165479903,15.000000000017767,0.0,,,,43.72813849643971,134.5779144167779,134.5779144167779,104.57790281013787,20.915571276413523,121.05091009823222,,,165.0000000000184,15.000000000017767,50.9155828835211,247.7927848131584,15.000000000017767,146.40889446810036,45.000000000053305,20.915571276413523,,0.0,15.000000000017767,,110.91560609705078,,14.576046165479903,15.000000000017767,50.91555966915911,,195.00000000005394,15.000000000017767,45.000000000053305,91.89876124165869,,45.000000000053305,260.07158581670353,254.13230992409203,50.91555966915911,15.000000000017767,134.5779144167779,134.5779144167779,"{""type"":""Point"",""coordinates"":[104.95002388792946,13.654518462602413]}"
