system:index,0_cumulative_cost,10_cumulative_cost,11_cumulative_cost,12_cumulative_cost,13_cumulative_cost,14_cumulative_cost,15_cumulative_cost,16_cumulative_cost,17_cumulative_cost,18_cumulative_cost,19_cumulative_cost,1_cumulative_cost,20_cumulative_cost,21_cumulative_cost,22_cumulative_cost,23_cumulative_cost,24_cumulative_cost,25_cumulative_cost,26_cumulative_cost,27_cumulative_cost,28_cumulative_cost,29_cumulative_cost,2_cumulative_cost,30_cumulative_cost,31_cumulative_cost,32_cumulative_cost,33_cumulative_cost,34_cumulative_cost,35_cumulative_cost,36_cumulative_cost,37_cumulative_cost,38_cumulative_cost,39_cumulative_cost,3_cumulative_cost,40_cumulative_cost,41_cumulative_cost,42_cumulative_cost,43_cumulative_cost,44_cumulative_cost,45_cumulative_cost,46_cumulative_cost,47_cumulative_cost,48_cumulative_cost,49_cumulative_cost,4_cumulative_cost,50_cumulative_cost,51_cumulative_cost,52_cumulative_cost,53_cumulative_cost,54_cumulative_cost,55_cumulative_cost,56_cumulative_cost,57_cumulative_cost,58_cumulative_cost,59_cumulative_cost,5_cumulative_cost,60_cumulative_cost,61_cumulative_cost,62_cumulative_cost,63_cumulative_cost,64_cumulative_cost,65_cumulative_cost,66_cumulative_cost,67_cumulative_cost,68_cumulative_cost,69_cumulative_cost,6_cumulative_cost,70_cumulative_cost,71_cumulative_cost,72_cumulative_cost,73_cumulative_cost,74_cumulative_cost,75_cumulative_cost,76_cumulative_cost,77_cumulative_cost,78_cumulative_cost,79_cumulative_cost,7_cumulative_cost,80_cumulative_cost,81_cumulative_cost,82_cumulative_cost,83_cumulative_cost,8_cumulative_cost,9_cumulative_cost,Wildlife Sanctuary,Year
177,,,188.0721892,14.54922527,0,,122.6907019,0,15,0,0,0,0,20.89688867,305.5337307,166.3891414,0,14.54922527,,140.8968409,0,62.69065405,,,108.1922403,20.89688867,,,0,0,,,15,0,14.54922527,15,,20.89688867,0,,,20.89688867,0,,,,14.54922527,0,0,,50.89687672,14.54922527,,,91.78907026,14.54922527,0,15,72.74612635,0,20.89688867,20.89688867,79.09378975,0,14.54922527,0,255,108.1922403,14.54922527,0,50.89687672,,14.54922527,14.54922527,50.89687672,,0,175.3764606,0,49.99533921,164.484276,20.89688867,0,0,CWS,2017
178,,,43.6826754,0,14.5608918,,43.6826754,0,15,,0,0,0,0,43.6826754,15,0,,45,0,0,50.02679663,,43.6826754,14.5608918,0,,,0,0,,62.7150273,0,0,0,14.5608918,,14.5608918,0,,,14.5608918,0,,,,0,0,50.90500123,62.71505091,0,0,,,14.5608918,15,0,14.5608918,50.90500123,20.90501303,0,0,50.02679663,79.14858023,0,15,45,14.5608918,14.5608918,14.5608918,0,,14.5608918,0,14.5608918,79.14858023,0,0,0,20.90501303,108.2703638,14.5608918,0,14.5608918,CWS,2017
179,,,0,108.2668449,175.4533681,,0,0,0,,0,0,15,101.9225642,0,0,0,131.0432968,0,0,0,0,0,50.02537965,0,0,,,0,0,,20.90464702,0,0,0,14.56036631,,0,0,,,0,14.56036631,50.02537965,,,0,43.68109894,0,104.5232824,0,0,,,14.56036631,72.80183156,45,175.4530538,0,20.90464702,72.80183156,72.80183156,14.56036631,20.90464702,0,15,0,,0,0,0,,0,43.68109894,14.56036631,175.4530538,15,,0,75,0,0,0,20.90464702,CWS,2017
0000000000000000017a,,,20.89635061,15,217.1642518,,0,75,15,,0,,0,133.5785414,0,20.89635061,14.54845245,105,,45,15,20.89635061,0,,14.54845245,15,,,0,45,,0,0,14.54845245,43.64535736,,,45,20.89635061,,,0,0,14.54845245,,,0,20.89635061,,14.54845245,0,50.89633865,,,15,0,0,92.68900398,0,14.54845245,20.89635061,62.68903987,15,0,15,15,0,0,0,15,0,,49.99325552,15,20.89635061,,0,0,20.89635061,14.54845245,0,14.54845245,14.54845245,0,CWS,2017
0000000000000000017b,,,0,440.9006784,379.9059889,,62.70152422,133.6113023,134.5024532,,62.70152422,,250.0464612,104.5026077,14.55442899,14.55442899,495.6099871,435,50.00937002,92.70148856,279.1552509,79.11822801,0,0,43.66328698,191.8288818,,,120.9191719,146.3034773,,15,0,14.55442899,101.881003,497.128665,,72.77214497,72.77214497,,,20.90051204,343.5069198,,,,0,441.1162343,350.9003813,,20.90051204,495.6099871,,,20.90051204,50.00937002,366.48162,495.6099871,0,50.00937002,395.5904097,495.6099871,0,179.1368196,164.5023938,218.3164349,,,79.11822801,120.9191719,0,204.5214072,14.55442899,353.7897627,110.9005477,,15,0,279.1552509,428.4245239,14.55442899,79.11822801,133.6113023,,CWS,2017
0000000000000000017c,15,,0,0,0,,0,15,15,,0,62.70678265,0,122.7068064,20.90225693,0,15,50.01612612,45,0,105,15,0,15,0,14.55693459,,,0,0,,50.90224508,0,0,14.55693459,14.55693459,,15,14.55693459,,,0,0,50.90224508,,,0,105,50.01612612,0,14.55693459,166.4716029,,,15,15,62.70675894,75,0,14.55693459,62.70678265,0,14.55693459,0,0,50.90226878,20.90225693,,14.55693459,0,0,14.55693459,0,104.5112372,79.12999531,,0,15,110.9022925,200.9023281,,0,20.90225693,0,CWS,2017
0000000000000000017d,,,0,79.1098832,91.80308228,15,0,0,0,,0,,0,91.80308228,0,0,0,14.55265212,14.55265212,0,0,0,0,0,14.55265212,14.55265212,,,45,0,,14.55265212,14.55265212,0,50.89928663,50.00457896,,0,0,,,14.55265212,0,,,,0,0,104.496326,0,14.55265212,50.89926281,,,0,20.89927472,0,259.8915932,0,0,15,20.89927472,15,0,0,20.89927472,0,,45,14.55265212,0,,0,14.55265212,80.89929854,0,0,0,14.55265212,45,0,14.55265212,0,0,CWS,2017
0000000000000000017e,14.54992882,,14.54992882,0,75,,15,14.54992882,0,,14.54992882,0,0,20.89737851,45,0,0,14.54992882,0,0,14.54992882,15,0,14.54992882,15,14.54992882,,,0,0,,49.99723616,0,0,0,,,15,0,,,15,0,,,,0,14.54992882,,,20.89737851,0,,,20.89737851,0,0,49.99723616,91.79200514,15,14.54992882,14.54992882,122.6921714,0,0,0,45,,45,0,,,20.89737851,15,14.54992882,,15,15,0,50.89739046,105,50.89736657,0,,CWS,2017
0000000000000000017f,15,,14.54975728,45,,,43.64927183,14.54975728,0,,14.54975728,20.89725907,0,50.89724713,45,105,45,0,14.54975728,43.64927183,14.54975728,0,,133.5858577,20.89725907,14.54975728,,,15,0,,120.8908183,45,0,0,,,43.64927183,0,,,43.64927183,0,0,,,20.89725907,15,20.89725907,249.9839159,45,45,,,20.89725907,20.89725907,0,75,191.7848868,43.64927183,45,75,,45,14.54975728,75,75,14.54975728,45,15,0,,101.8483009,0,49.99677363,137.2953173,43.64927183,,45,15,,104.4863431,0,20.89725907,CWS,2017
180,0,,0,0,0,,146.3399045,0,50.90569727,,0,131.0567149,0,20.90568548,105,0,0,108.2768287,75,80.9056619,0,108.2768287,110.9056501,91.84072521,104.5284746,0,,,0,0,,101.9330005,15,0,0,120.9644058,,146.3399045,0,,,15,,,,,14.56185721,45,62.71704465,15,15,0,,,62.71706823,20.90568548,92.71700927,50.90567369,204.5873333,79.15311431,120.9644971,0,72.80928604,101.9330005,20.90568548,43.68557162,175.4636189,20.90568548,0,14.56185721,50.90567369,,80.9056619,14.56185721,80.9056619,,104.5283802,0,0,134.5284864,0,194.5282034,0,14.56185721,CWS,2017
181,,,20.90519006,0,43.68343787,,14.56114596,0,20.90519006,,0,,0,14.56114596,14.56114596,0,0,0,,15,0,50.02748197,14.56114596,20.90519006,0,0,,,0,0,,72.80572978,0,0,0,,,0,14.56114596,,14.56114596,0,0,,,,0,0,120.9600744,,0,0,,,50.90520186,20.90519006,0,92.71559379,137.3943577,0,0,0,62.71555839,45,0,14.56114596,79.14977388,,0,0,0,127.3040729,14.56114596,0,62.71558199,,14.56114596,14.56114596,0,15,,50.02748197,0,0,CWS,2017
182,,,14.55678139,191.8511878,92.70647442,,14.55678139,189.2381581,43.67034417,,50.90216209,,134.5108105,204.5418662,15,20.90215023,204.5418662,204.5418662,20.90215023,45,191.8511878,134.5108105,0,0,15,191.8511878,,,14.55678139,92.70647442,,0,15,14.55678139,91.82002534,191.8511878,,45,15,,,20.90215023,191.8511878,0,,,43.67034417,191.8511878,80.90217395,,14.55678139,191.8511878,,,15,170.902091,43.67034417,379.2236606,14.55678139,43.67034417,191.8511878,15,14.55678139,,72.78390695,204.5418662,0,,14.55678139,191.8511878,0,14.55678139,14.55678139,217.232589,50.90216209,,43.67034417,15,191.8511878,262.7687875,,45,191.8511878,45,CWS,2017
183,15,,0,91.81766951,91.8177273,,0,15,14.55621942,,0,0,0,218.3432913,0,0,237.3799215,224.6888307,0,0,0,14.55621942,0,0,0,0,,,0,0,,20.90175887,0,0,0,146.3122053,,14.55621942,62.70526474,,,0,72.78109709,0,,,0,0,,,0,208.2674827,,,0,62.70528847,50.0141977,135,0,15,72.78109709,122.7053122,0,14.55621942,0,14.55621942,0,,0,0,80.90178259,,14.55621942,50.90177073,208.2674827,0,0,0,20.90175887,253.8012696,0,14.55621942,0,0,CWS,2017
184,80.90180632,,0,15,0,,0,0,0,,0,0,0,50.01428957,0,0,14.55625349,92.70537151,0,0,0,0,0,,0,0,,,0,0,,0,0,0,14.55625349,14.55625349,,0,0,,,0,0,0,,,0,0,0,0,0,14.55625349,,,0,43.66876046,14.55625349,91.81780882,0,0,0,20.90178259,0,,0,,0,,0,14.55625349,0,,0,14.55625349,15,,0,0,0,182.7054071,,0,0,0,CWS,2017
185,,,20.89635061,15,217.1642518,,0,75,15,,0,,0,133.5785414,0,20.89635061,14.54845245,105,,45,15,20.89635061,0,,14.54845245,15,,,0,45,,0,0,14.54845245,43.64535736,,,45,20.89635061,,,0,0,14.54845245,,,0,20.89635061,,14.54845245,0,50.89633865,,,15,0,0,92.68900398,0,14.54845245,20.89635061,62.68903987,15,0,15,15,0,0,0,15,0,,49.99325552,15,20.89635061,,0,0,20.89635061,14.54845245,0,14.54845245,14.54845245,0,CWS,2018
186,,,43.68455576,0,45,,14.56151859,20.90544961,50.90546141,,0,105,0,15,80.9054732,0,0,0,105,43.68455576,,50.90546141,80.9054732,266.3377108,91.83939781,14.56151859,,,0,15,,110.905485,79.15152396,0,0,,,20.90544961,0,,,15,0,135,,,20.90544961,0,105,75,15,0,,,80.9054732,20.90544961,79.15152396,50.02848679,14.56151859,72.80759294,110.905485,15,92.71637243,101.9306301,62.71636064,14.56151859,50.02848679,110.905485,,75,0,,92.71637243,0,15,50.90543782,110.905485,92.71637243,0,14.56151859,20.90544961,50.02848679,0,14.56151859,CWS,2018
187,,,15,0,160.0746574,,14.55224158,0,0,,0,,0,0,14.55224158,0,0,166.4214046,14.55224158,0,0,0,14.55224158,20.89898885,20.89898885,14.55224158,,,14.55224158,0,,14.55224158,14.55224158,14.55224158,0,,,15,0,,,14.55224158,14.55224158,0,,,14.55224158,0,0,,14.55224158,0,,,20.89898885,15,14.55224158,110.8990246,43.65672474,0,0,15,20.89898885,20.89898885,20.89898885,,14.55224158,,43.65672474,0,,,14.55224158,0,0,,15,14.55224158,15,15,80.89901268,15,0,,CWS,2018
188,,,0,75,45,,0,14.55171102,110.8986552,,14.55171102,0,0,120.9027143,0,0,62.69587018,0,,14.55171102,14.55171102,50.8986075,0,0,0,45,,,0,0,,0,0,14.55171102,45,43.65513306,,0,20.89861942,,,0,0,14.55171102,,,14.55171102,79.1054635,0,,14.55171102,15,,,14.55171102,0,108.2088855,91.79929222,0,0,135,108.2088855,0,0,15,,0,,0,14.55171102,0,0,0,0,14.55171102,,0,0,15,14.55171102,,0,15,0,CWS,2018
189,0,,,15,14.55703672,,0,0,43.67111015,,0,,0,50.01640148,0,0,45,50.01640148,,0,0,50.01640148,0,0,0,0,,,0,0,,14.55703672,0,0,43.67111015,,,0,0,,,0,0,,,,0,0,0,,0,0,,,0,0,0,50.9023399,14.55703672,0,0,0,0,0,0,,0,,15,0,0,,0,0,15,,0,0,0,45,,0,0,0,CWS,2018
0000000000000000018a,,,0,359.0313458,329.9227951,,122.7012508,135,122.7012508,,134.5020847,,104.5019777,122.7012508,62.70120327,50.90041694,385.3059229,259.0125384,0,110.9003694,194.5021085,195,0,0,92.70123893,135,,,140.9004526,152.7012627,,0,14.55427536,92.70123893,164.5020966,248.1032888,,15,45,,,122.7012508,229.9047528,146.3029424,,,110.9004407,329.9227951,133.6104601,0,92.70123893,385.3059229,,,134.5020847,135,229.9041584,373.5051366,0,105,246.3209371,415.3057208,0,92.70123893,134.5020847,,0,,80.90038128,140.9004526,0,50.00895578,75,229.9047528,79.11750651,,20.90040505,0,194.5021085,304.5380386,43.66282609,15,134.5020847,15,CWS,2018
0000000000000000018b,20.90116544,,0,43.66610183,120.9248853,0,0,45,14.55536728,,0,,0,14.55536728,0,0,15,50.90117731,,0,14.55536728,20.90116544,,0,0,14.55536728,,,0,0,,14.55536728,0,0,20.90116544,0,,0,0,,,0,0,,,,0,15,,15,14.55536728,75,,,0,,14.55536728,50.01189999,0,0,79.12263455,0,50.01189999,0,20.90116544,20.90116544,0,,15,62.70350818,0,,14.55536728,50.01189999,0,,0,0,43.66610183,137.3441037,,0,14.55536728,43.66610183,CWS,2018
0000000000000000018c,0,,0,0,14.55025468,,14.55025468,0,20.89760539,,0,188.0782575,0,,62.69282812,75,0,0,0,0,0,164.4878598,,,0,0,,,0,0,,14.55025468,0,0,14.55025468,15,,0,14.55025468,,,0,0,,,,0,0,0,75,43.65076403,0,,,49.99811475,20.89760539,0,14.55025468,49.99811475,0,0,14.55025468,,0,0,0,20.89760539,0,0,14.55025468,14.55025468,,49.99811475,0,20.89760539,0,49.99811475,0,0,15,49.99811475,14.55025468,0,14.55025468,CWS,2018
0000000000000000018d,217.2287401,,0,50.01428957,0,0,0,0,0,,0,14.55625349,0,108.2393035,0,0,20.90178259,250.0714953,0,0,0,80.90180632,0,,0,14.55625349,,,0,0,,0,0,0,20.90178259,20.90178259,,0,0,,,0,,15,,,0,0,0,,0,20.90178259,,,0,20.90178259,14.55625349,104.5089604,0,0,20.90178259,105,0,,0,,0,,0,0,0,0,0,0,79.12679654,,0,0,0,62.70535964,,0,0,14.55625349,CWS,2018
0000000000000000018e,,,0,72.74707041,72.74707041,,0,49.99584829,15,,14.54941408,0,43.64824225,80.89699623,20.89702013,15,72.74707041,0,0,14.54941408,15,0,,0,0,72.74707041,,,0,20.89702013,,0,0,0,45,182.6911201,,0,62.69104843,,,0,15,0,,,14.54941408,72.74707041,43.64824225,0,0,72.74707041,,,0,101.8458986,72.74707041,108.1935046,0,0,101.8458986,149.9875568,15,0,62.69104843,218.2412112,0,0,0,72.74707041,0,0,15,72.74707041,242.691144,15,20.89702013,0,72.74707041,200.8970918,,14.54941408,72.74707041,15,CWS,2018
0000000000000000018f,,,14.55049471,14.55049471,308.1952607,0,0,14.55049471,91.7943189,0,14.55049471,0,0,0,,49.99876193,14.55049471,14.55049471,0,14.55049471,49.99876193,14.55049471,0,0,0,14.55049471,,,0,14.55049471,,0,0,0,0,,,0,14.55049471,,,0,0,108.2007408,,,0,14.55049471,14.55049471,0,0,14.55049471,,,0,14.55049471,14.55049471,162.6908892,49.99876193,14.55049471,14.55049471,14.55049471,50.89776058,0,14.55049471,15,0,,0,14.55049471,14.55049471,,14.55049471,14.55049471,15,79.09975134,15,0,14.55049471,15,0,0,14.55049471,0,CWS,2018
190,,,43.68343787,0,14.56114596,,0,0,50.02748197,,0,,0,0,0,0,0,,,14.56114596,0,20.90519006,14.56114596,15,0,0,,,0,0,,43.68343787,0,0,0,,,0,14.56114596,,0,0,0,,,,0,0,101.9280217,,0,0,,,62.71558199,15,14.56114596,101.9280217,164.5257851,14.56114596,0,0,50.90517826,50.90517826,0,20.90519006,50.02748197,,14.56114596,0,0,98.18184872,43.68343787,0,50.02748197,,15,14.56114596,0,20.90519006,,20.90519006,0,0,CWS,2018
191,,,0,14.55201912,315,0,0,0,50.89882204,,0,14.55201912,0,80.89881012,0,0,0,50.0028722,0,0,45,15,,,0,14.55201912,,,0,0,,0,14.55201912,0,0,80.89881012,,0,0,,,0,45,,,,0,15,,0,0,356.2911465,,,0,0,0,75,0,0,50.0028722,308.2219106,14.55201912,0,0,45,0,,15,0,0,0,0,162.7020617,50.89882204,14.55201912,0,0,75,80.89881012,,0,0,0,CWS,2018
192,,,15,14.55673032,50.0155753,,20.90211467,14.55673032,120.9332771,20.90211467,0,,0,50.0155753,137.3559572,14.55673032,379.2215638,15,15,50.0155753,20.90211467,72.78365158,,50.0155753,20.90211467,15,,,0,14.55673032,,137.3559572,0,0,170.9021739,14.55673032,,131.0105728,14.55673032,,,104.5105259,0,131.0105728,,,15,0,0,166.4694178,80.90209095,200.9020435,,,14.55673032,0,20.90211467,15,150.0466119,15,20.90211467,14.55673032,50.90210281,0,0,14.55673032,104.5105259,,20.90211467,0,0,188.1188423,72.78365158,15,14.55673032,,20.90211467,,188.1192217,72.78365158,43.67019095,188.1188423,0,0,CWS,2018
193,,,14.55635569,0,14.55635569,,14.55635569,50.90186563,15,,14.55635569,,0,14.55635569,108.2399879,14.55635569,50.9018419,0,79.12727651,43.66906706,0,43.66906706,,79.12727651,50.01456514,0,,,14.55635569,0,,62.70557316,0,0,14.55635569,0,,62.70557316,0,,,62.70557316,0,43.66906706,,,43.66906706,0,0,91.81828453,50.90186563,50.90186563,,,50.01456514,15,0,0,134.5091621,50.01456514,15,0,0,91.81828453,0,0,50.01456514,,20.90185377,14.55635569,0,,50.01456514,0,0,50.01456514,43.66906706,0,20.90185377,0,20.90185377,120.9309959,0,14.55635569,CWS,2018
194,0,,0,0,15,,14.55863511,0,14.55863511,,0,20.90344125,0,0,14.55863511,0,50.02071147,0,,0,15,0,14.55863511,14.55863511,14.55863511,0,,,0,0,,15,0,0,15,,,14.55863511,15,,,0,0,50.02071147,,,0,15,0,104.5172536,14.55863511,0,,,14.55863511,15,43.67590532,15,43.67590532,15,0,0,50.02071147,20.90344125,14.55863511,50.02071147,14.55863511,,0,15,0,,15,43.67590532,15,,0,15,0,15,,20.90344125,14.55863511,0,CWS,2018
195,50.01777784,,14.55754715,43.67264145,120.9382511,,14.55754715,14.55754715,50.01777784,,0,,14.55754715,43.67264145,0,14.55754715,14.55754715,43.67264145,20.90268354,0,14.55754715,43.67264145,0,20.90268354,14.55754715,14.55754715,,,14.55754715,14.55754715,,0,0,0,20.90268354,0,,14.55754715,0,,,14.55754715,20.90268354,131.0179244,,,14.55754715,14.55754715,14.55754715,45,0,43.67264145,,,14.55754715,14.55754715,43.67264145,14.55754715,43.67264145,20.90268354,14.55754715,50.01777784,43.67264145,,14.55754715,,0,,62.70806246,14.55754715,0,,0,104.5133703,14.55754715,,20.90268354,0,14.55754715,162.7434228,,14.55754715,14.55754715,14.55754715,CWS,2018
196,,,14.55145419,43.65436256,43.65436256,,50.00134896,14.55145419,14.55145419,,15,175.3920998,0,176.2888933,104.4922506,0,45,146.2889768,14.55145419,14.55145419,0,43.65436256,45,15,50.00134896,43.65436256,,,0,0,,50.89842866,20.89844059,0,0,14.55145419,,0,62.69533369,,,50.00134896,14.55145419,0,,,14.55145419,50.00134896,0,276.4776296,20.89844059,146.2889768,,,14.55145419,,50.89845251,14.55145419,14.55145419,72.75727094,50.89845251,152.6953695,14.55145419,62.69530984,0,20.89844059,50.00134896,,20.89844059,20.89844059,0,,43.65436256,80.89846443,79.10425734,,0,0,0,137.3100741,0,79.10425734,14.55145419,14.55145419,CWS,2018
197,,,50.0005639,146.2875576,91.79699342,,20.89823785,15,43.65348907,,15,212.6947851,0,195,92.69473741,14.55116302,0,182.6945585,206.2877962,104.491237,0,20.89823785,0,79.10288995,104.491237,15,,,0,0,,152.6947613,20.89823785,0,0,0,,43.65348907,14.55116302,,,122.6946301,0,,,,15,80.89826171,,,20.89823785,15,,,43.65348907,0,0,122.6946301,137.307542,50.0005639,110.8982736,146.2877723,50.0005639,166.4098681,0,,92.69473741,0,164.4912608,0,14.55116302,0,15,14.55116302,45,,20.89823785,62.69470163,14.55116302,45,0,108.205216,14.55116302,,CWS,2018
198,,,0,0,164.4932282,,62.69604898,0,14.55179662,,62.69604898,14.55179662,0,72.75898308,,20.89867902,0,,50.00227225,43.65538985,0,20.89867902,45,14.55179662,79.10586548,75,,,14.55179662,0,,108.2094587,50.00227225,0,110.8987148,0,,50.00227225,14.55179662,,,91.79964221,0,45,,,0,146.2908604,0,15,92.6960609,130.9661695,,,15,,75,0,43.65538985,110.8987148,43.65538985,15,200.8987505,20.89867902,0,,50.00227225,,92.6960609,0,,43.65538985,43.65538985,0,14.55179662,,50.00227225,,101.8625763,91.79964221,62.69604898,134.4934547,75,15,CWS,2018
199,,,14.55557187,79.12359537,79.12359537,,0,50.01245164,50.01245164,,0,0,62.7039356,122.7039593,14.55557187,0,92.70394747,140.9012604,14.55557187,14.55557187,122.7039593,122.7039593,0,0,14.55557187,62.7039356,,,14.55557187,0,,20.90130791,0,0,0,,,14.55557187,62.7039356,,,0,79.12359537,,,,14.55557187,110.9012723,43.6667156,20.90130791,15,110.9012723,,,14.55557187,75,122.7039593,79.12359537,20.90130791,20.90130791,79.12359537,79.12359537,0,50.01245164,14.55557187,,0,,14.55557187,110.9012723,0,,0,110.9012723,80.90133165,,20.90130791,0,79.12359537,165,50.01245164,0,104.506587,92.70394747,CWS,2018
0000000000000000019a,,,45,0,140.9019368,,50.01470291,0,43.66922034,,15,20.90188935,0,0,,15,0,0,72.78203391,50.01470291,0,0,72.78203391,,15,0,,,50.01470291,0,,,0,14.55640678,0,0,,50.90187749,0,,,50.90187749,0,137.3531436,,,15,0,43.66922034,0,15,0,,,15,50.01470291,0,110.9018538,50.90187749,14.55640678,14.55640678,0,14.55640678,80.90186563,14.55640678,,62.70565619,,14.55640678,0,0,176.3133441,62.70565619,0,14.55640678,,50.01470291,45,0,134.50934,,0,0,50.01470291,CWS,2018
0000000000000000019b,,,0,104.5015616,80.90029805,,0,104.5015616,0,,0,14.55415586,0,92.70091794,,0,104.5015616,134.5015022,0,0,45,0,0,0,0,62.7009536,,,0,50.00863354,,0,0,0,15,14.55415586,,0,0,,,0,104.5015616,15,,,0,80.90029805,0,,0,104.5015616,,,0,15,104.5015616,92.70091794,0,14.55415586,104.5015616,134.5015022,0,14.55415586,80.90029805,14.55415586,0,,72.77077928,0,0,14.55415586,15,331.7034466,14.55415586,,0,14.55415586,20.90032183,50.90030994,0,0,15,,CWS,2018
0000000000000000019c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWS,2019
0000000000000000019d,,,91.84701975,217.2872872,110.9067223,,101.9437741,20.90675757,20.90675757,,0,,0,91.84707708,101.9437741,0,0,133.6606275,101.9437741,15,0,80.90678111,92.72022562,108.2871354,20.90675757,20.90675757,,,0,14.56339631,,108.2871354,15,0,14.56339631,,,80.90673402,0,,15,15,62.72028447,79.16034279,,,0,14.56339631,50.9067458,110.9067223,45,43.69018892,,,14.56339631,14.56339631,14.56339631,0,79.16034279,105,120.9737786,15,50.03355018,0,92.72029624,108.2871354,108.2871354,248.16103,0,0,14.56339631,14.56339631,20.90675757,79.16034279,43.69018892,0,101.9437741,79.16034279,166.5407206,,0,50.03355018,0,0,CWS,2019
0000000000000000019e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CWS,2019
0000000000000000019f,,,20.89635061,15,217.1642518,,0,75,15,,0,,0,133.5785414,0,20.89635061,14.54845245,105,,45,15,20.89635061,0,,14.54845245,15,,,0,45,,0,0,14.54845245,43.64535736,,,45,20.89635061,,,0,0,14.54845245,,,0,20.89635061,,14.54845245,0,50.89633865,,,15,0,0,92.68900398,0,14.54845245,20.89635061,62.68903987,15,0,15,15,0,0,0,15,0,,49.99325552,15,20.89635061,,0,0,20.89635061,14.54845245,0,14.54845245,14.54845245,0,CWS,2019
000000000000000001a0,,,49.99469114,0,92.69018787,,14.54898491,0,0,0,14.54898491,195,0,49.99469114,204.4730965,15,0,20.89672132,,0,0,91.78808748,91.78808748,,14.54898491,0,,,43.64695473,0,,,0,0,0,,,146.2769416,0,,,79.09266095,0,284.4832001,,,0,0,,,20.89672132,0,,,92.69011614,43.64695473,0,149.9839584,91.78814573,0,0,0,,0,0,0,92.69018787,15,0,0,62.69017591,,62.690152,0,164.4836783,,45,0,0,49.99469114,176.2768579,176.2771688,0,15,CWS,2019
000000000000000001a1,,,0,43.65949511,0,15,0,133.6045371,146.2975303,,0,0,0,14.55316504,0,0,20.89963188,20.89963188,,0,0,15,0,0,0,0,,,0,0,,0,0,0,43.65949511,15,,0,0,,,0,0,0,,,0,0,62.69890753,,0,194.4982427,,,0,,14.55316504,50.00596195,0,0,50.00596195,14.55316504,0,0,0,,0,,15,43.65949511,0,14.55316504,0,0,20.89963188,,0,0,14.55316504,248.0969011,,14.55316504,0,0,CWS,2019
000000000000000001a2,,,0,50.00079483,50.89830941,20.89829749,0,20.89829749,0,,0,,0,242.6946658,14.55124867,14.55124867,15,282.8207735,92.69491631,0,62.69490439,43.65374601,20.89829749,14.55124867,14.55124867,14.55124867,,,0,0,,92.69491631,14.55124867,0,45,15,,15,50.00079483,,,14.55124867,0,14.55124867,,,0,0,,,14.55124867,305.5762221,,,0,,0,200.8982259,50.89830941,0,79.10329217,237.309659,20.89829749,0,0,120.8998067,0,,80.89832134,15,0,0,80.89827363,79.10329217,20.89829749,0,20.89829749,14.55124867,79.10329217,272.6946301,,104.4915351,20.89829749,43.65374601,CWS,2019
000000000000000001a3,,,0,50.01111828,101.8855416,0,0,92.70284313,0,,14.55507737,0,14.55507737,15,0,0,50.01111828,130.9956963,14.55507737,14.55507737,20.90096355,80.90093979,,0,0,0,,,0,14.55507737,,0,0,0,20.90096355,50.01111828,,0,14.55507737,,,0,50.90097542,14.55507737,,,14.55507737,0,50.01111828,0,0,137.3415825,,,14.55507737,79.12127301,80.90093979,110.9009279,0,14.55507737,108.2314277,108.2314277,0,0,14.55507737,50.01111828,0,,0,50.01111828,20.90096355,,0,80.90093979,50.01111828,,50.90095167,0,91.81305725,275.4393262,,0,80.90093979,0,CWS,2019
000000000000000001a4,,,0,0,15,,0,0,0,14.5561172,0,14.5561172,0,0,20.90168768,0,20.90168768,15,20.90168768,0,0,15,43.66835161,0,0,0,,,0,0,,14.5561172,0,0,20.90168768,15,,0,0,,,0,0,45,,,0,0,,80.90171141,0,20.90168768,,,15,0,0,15,14.5561172,20.90168768,104.5084859,0,45,0,0,0,0,,15,0,0,,20.90168768,14.5561172,0,,0,0,15,79.1261565,,15,0,0,CWS,2019
000000000000000001a5,0,,0,43.67279453,79.13311178,,0,43.67279453,50.90270723,,0,,43.67279453,14.55759818,14.55759818,0,43.67279453,72.78799089,14.55759818,0,79.13311178,50.01791543,0,15,0,0,,,0,0,,0,0,0,50.01791543,0,,14.55759818,20.90271907,,,0,0,0,,,0,14.55759818,0,20.90271907,0,14.55759818,,,0,14.55759818,14.55759818,0,15,0,50.01791543,14.55759818,14.55759818,,0,,0,,91.82330771,0,0,,14.55759818,80.90274277,14.55759818,,0,0,0,182.7080032,0,14.55759818,14.55759818,0,CWS,2019
000000000000000001a6,,,0,43.67105909,0,,0,0,20.9023162,,0,,14.5570197,43.67105909,0,14.5570197,72.78509848,50.01635559,0,0,0,43.67105909,0,0,0,0,,,0,0,,0,0,0,43.67105909,,,0,0,,,0,0,,,,0,0,0,,0,0,,,0,0,14.5570197,43.67105909,0,0,20.9023162,14.5570197,0,14.5570197,0,,0,,20.9023162,14.5570197,0,,14.5570197,0,14.5570197,,0,0,0,20.9023162,,0,0,20.9023162,CWS,2019
